id,premises,target_sentence,conclusion,gold_label,item_id,context,target,brace,condition,response_option,target_inferred,target_note,role_note,meta-llama/Llama-3.1-8B-Instruct_pred_label,meta-llama/Llama-3.1-8B-Instruct_p_entailment,meta-llama/Llama-3.1-8B-Instruct_p_neutral,meta-llama/Llama-3.1-8B-Instruct_p_contradiction
21_ai_bi2_twice_neu,Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty bekommen, weil sie in einem Preisausschreiben gewonnen hatte.",Tina hat mindestens zweimal eine große Überraschungsparty bekommen.,unknown,21,ai,bi,2,neutral,twice,False,,,entailment,0.8926,0.0133,0.0941
21_ai_bi2_cannot_say_neu,Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty bekommen, weil sie in einem Preisausschreiben gewonnen hatte.","Es lässt sich nicht sagen, wie oft Tina eine große Überraschungsparty bekommen hat.",unknown,21,ai,bi,2,neutral,cannot say,False,,,neutral,0.1141,0.7159,0.1699
21_ai_bii1_once_neu,Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty ausgerichtet, weil er in einem Preisausschreiben gewonnen hatte.",Timo hat einmal eine große Überraschungsparty ausgerichtet.,entailment,21,ai,bii,1,neutral,once,False,,,entailment,0.8412,0.0161,0.1426
21_ai_bii1_twice_neu,Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty ausgerichtet, weil er in einem Preisausschreiben gewonnen hatte.",Timo hat mindestens zweimal eine große Überraschungsparty ausgerichtet.,unknown,21,ai,bii,1,neutral,twice,False,,,entailment,0.8949,0.0092,0.0959
21_ai_bii1_cannot_say_neu,Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty ausgerichtet, weil er in einem Preisausschreiben gewonnen hatte.","Es lässt sich nicht sagen, wie oft Timo eine große Überraschungsparty ausgerichtet hat.",unknown,21,ai,bii,1,neutral,cannot say,False,,,neutral,0.1062,0.7259,0.1679
21_ai_bii2_once_pos,Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty ausgerichtet, weil sie in einem Preisausschreiben gewonnen hatte.",Tina hat einmal eine große Überraschungsparty ausgerichtet.,unknown,21,ai,bii,2,positive,once,False,,,entailment,0.8501,0.03,0.1199
21_ai_bii2_twice_pos,Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty ausgerichtet, weil sie in einem Preisausschreiben gewonnen hatte.",Tina hat mindestens zweimal eine große Überraschungsparty ausgerichtet.,entailment,21,ai,bii,2,positive,twice,False,,,entailment,0.9026,0.0105,0.087
21_ai_bii2_cannot_say_pos,Letztes Jahr hat Tina Timo eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty ausgerichtet, weil sie in einem Preisausschreiben gewonnen hatte.","Es lässt sich nicht sagen, wie oft Tina eine große Überraschungsparty ausgerichtet hat.",unknown,21,ai,bii,2,positive,cannot say,False,,,neutral,0.1013,0.7582,0.1405
21_aii_bi1_once_neu,Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty bekommen, weil er in einem Preisausschreiben gewonnen hatte.",Timo hat einmal eine große Überraschungsparty bekommen.,entailment,21,aii,bi,1,neutral,once,False,,,entailment,0.8459,0.0126,0.1415
21_aii_bi1_twice_neu,Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty bekommen, weil er in einem Preisausschreiben gewonnen hatte.",Timo hat mindestens zweimal eine große Überraschungsparty bekommen.,unknown,21,aii,bi,1,neutral,twice,False,,,entailment,0.8929,0.0091,0.098
21_aii_bi1_cannot_say_neu,Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty bekommen, weil er in einem Preisausschreiben gewonnen hatte.","Es lässt sich nicht sagen, wie oft Timo eine große Überraschungsparty bekommen hat.",unknown,21,aii,bi,1,neutral,cannot say,False,,,neutral,0.1063,0.7275,0.1662
21_aii_bi2_once_pos,Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty bekommen, weil sie in einem Preisausschreiben gewonnen hatte.",Tina hat einmal eine große Überraschungsparty bekommen.,unknown,21,aii,bi,2,positive,once,False,,,entailment,0.839,0.0614,0.0996
21_aii_bi2_twice_pos,Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty bekommen, weil sie in einem Preisausschreiben gewonnen hatte.",Tina hat mindestens zweimal eine große Überraschungsparty bekommen.,entailment,21,aii,bi,2,positive,twice,False,,,entailment,0.8837,0.0189,0.0974
21_aii_bi2_cannot_say_pos,Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty bekommen, weil sie in einem Preisausschreiben gewonnen hatte.","Es lässt sich nicht sagen, wie oft Tina eine große Überraschungsparty bekommen hat.",unknown,21,aii,bi,2,positive,cannot say,False,,,neutral,0.1182,0.7109,0.1709
21_aii_bii1_once_pos,Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty ausgerichtet, weil er in einem Preisausschreiben gewonnen hatte.",Timo hat einmal eine große Überraschungsparty ausgerichtet.,unknown,21,aii,bii,1,positive,once,False,,,entailment,0.8386,0.0204,0.141
21_aii_bii1_twice_pos,Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty ausgerichtet, weil er in einem Preisausschreiben gewonnen hatte.",Timo hat mindestens zweimal eine große Überraschungsparty ausgerichtet.,entailment,21,aii,bii,1,positive,twice,False,,,entailment,0.9044,0.0064,0.0893
21_aii_bii1_cannot_say_pos,Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Timo wieder eine große Überraschungsparty ausgerichtet, weil er in einem Preisausschreiben gewonnen hatte.","Es lässt sich nicht sagen, wie oft Timo eine große Überraschungsparty ausgerichtet hat.",unknown,21,aii,bii,1,positive,cannot say,False,,,neutral,0.1131,0.7164,0.1705
21_aii_bii2_once_neu,Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty ausgerichtet, weil sie in einem Preisausschreiben gewonnen hatte.",Tina hat einmal eine große Überraschungsparty ausgerichtet.,entailment,21,aii,bii,2,neutral,once,False,,,entailment,0.8377,0.0477,0.1147
21_aii_bii2_twice_neu,Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty ausgerichtet, weil sie in einem Preisausschreiben gewonnen hatte.",Tina hat mindestens zweimal eine große Überraschungsparty ausgerichtet.,unknown,21,aii,bii,2,neutral,twice,False,,,entailment,0.8916,0.0171,0.0913
21_aii_bii2_cannot_say_neu,Letztes Jahr hat Timo Tina eine Überraschungsparty zum bestandenen Examen organisiert.,"Vor vier Monaten hat Tina wieder eine große Überraschungsparty ausgerichtet, weil sie in einem Preisausschreiben gewonnen hatte.","Es lässt sich nicht sagen, wie oft Tina eine große Überraschungsparty ausgerichtet hat.",unknown,21,aii,bii,2,neutral,cannot say,False,,,neutral,0.109,0.7398,0.1512
22_ai_bi1_once_pos,Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",Greta hat einmal eine alberne Geschichte gehört.,unknown,22,ai,bi,1,positive,once,False,,,entailment,0.5979,0.2191,0.1831
22_ai_bi1_twice_pos,Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",Greta hat mindestens zweimal eine alberne Geschichte gehört.,entailment,22,ai,bi,1,positive,twice,False,,,entailment,0.893,0.0133,0.0937
22_ai_bi1_cannot_say_pos,Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.","Es lässt sich nicht sagen, wie oft Greta eine alberne Geschichte gehört hat.",unknown,22,ai,bi,1,positive,cannot say,False,,,neutral,0.1166,0.5936,0.2897
22_ai_bi2_once_neu,Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",Tina hat einmal eine alberne Geschichte gehört.,entailment,22,ai,bi,2,neutral,once,False,,,entailment,0.5837,0.2383,0.178
22_ai_bi2_twice_neu,Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",Tina hat mindestens zweimal eine alberne Geschichte gehört.,unknown,22,ai,bi,2,neutral,twice,False,,,entailment,0.9141,0.0108,0.0751
22_ai_bi2_cannot_say_neu,Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.","Es lässt sich nicht sagen, wie oft Tina eine alberne Geschichte gehört hat.",unknown,22,ai,bi,2,neutral,cannot say,False,,,neutral,0.1104,0.5899,0.2997
22_ai_bii1_once_neu,Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",Greta hat einmal eine alberne Geschichte erzählt.,entailment,22,ai,bii,1,neutral,once,False,,,entailment,0.8816,0.0042,0.1143
22_ai_bii1_twice_neu,Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",Greta hat mindestens zweimal eine alberne Geschichte erzählt.,unknown,22,ai,bii,1,neutral,twice,False,,,entailment,0.9185,0.0013,0.0802
22_ai_bii1_cannot_say_neu,Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.","Es lässt sich nicht sagen, wie oft Greta eine alberne Geschichte erzählt hat.",unknown,22,ai,bii,1,neutral,cannot say,False,,,neutral,0.1269,0.6171,0.256
22_ai_bii2_once_pos,Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",Tina hat einmal eine alberne Geschichte erzählt.,unknown,22,ai,bii,2,positive,once,False,,,entailment,0.8846,0.0037,0.1117
22_ai_bii2_twice_pos,Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",Tina hat mindestens zweimal eine alberne Geschichte erzählt.,entailment,22,ai,bii,2,positive,twice,False,,,entailment,0.9336,0.0015,0.0649
22_ai_bii2_cannot_say_pos,Vor vier Wochen hat Tina Greta von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.","Es lässt sich nicht sagen, wie oft Tina eine alberne Geschichte erzählt hat.",unknown,22,ai,bii,2,positive,cannot say,False,,,neutral,0.1271,0.6166,0.2563
22_aii_bi1_once_neu,Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",Greta hat einmal eine alberne Geschichte gehört.,entailment,22,aii,bi,1,neutral,once,False,,,entailment,0.6,0.2184,0.1816
22_aii_bi1_twice_neu,Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",Greta hat mindestens zweimal eine alberne Geschichte gehört.,unknown,22,aii,bi,1,neutral,twice,False,,,entailment,0.9073,0.0105,0.0822
22_aii_bi1_cannot_say_neu,Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.","Es lässt sich nicht sagen, wie oft Greta eine alberne Geschichte gehört hat.",unknown,22,aii,bi,1,neutral,cannot say,False,,,neutral,0.1175,0.6018,0.2808
22_aii_bi2_once_pos,Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",Tina hat einmal eine alberne Geschichte gehört.,unknown,22,aii,bi,2,positive,once,False,,,entailment,0.5537,0.2698,0.1765
22_aii_bi2_twice_pos,Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.",Tina hat mindestens zweimal eine alberne Geschichte gehört.,entailment,22,aii,bi,2,positive,twice,False,,,entailment,0.8944,0.0171,0.0884
22_aii_bi2_cannot_say_pos,Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte gehört, als sie auf einer Geburtstagsparty eingeladen war.","Es lässt sich nicht sagen, wie oft Tina eine alberne Geschichte gehört hat.",unknown,22,aii,bi,2,positive,cannot say,False,,,neutral,0.12,0.5694,0.3106
22_aii_bii1_once_pos,Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",Greta hat einmal eine alberne Geschichte erzählt.,unknown,22,aii,bii,1,positive,once,False,,,entailment,0.8886,0.0033,0.1081
22_aii_bii1_twice_pos,Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",Greta hat mindestens zweimal eine alberne Geschichte erzählt.,entailment,22,aii,bii,1,positive,twice,False,,,entailment,0.9241,0.0012,0.0747
22_aii_bii1_cannot_say_pos,Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Greta wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.","Es lässt sich nicht sagen, wie oft Greta eine alberne Geschichte erzählt hat.",unknown,22,aii,bii,1,positive,cannot say,False,,,neutral,0.1267,0.6375,0.2358
22_aii_bii2_once_neu,Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",Tina hat einmal eine alberne Geschichte erzählt.,entailment,22,aii,bii,2,neutral,once,False,,,entailment,0.8731,0.0077,0.1192
22_aii_bii2_twice_neu,Vor vier Wochen hat Greta Tina von einer albernen Geschichte aus ihrem Leben berichtet.,"Vor zwei Tagen hat Tina wieder eine alberne Geschichte erzählt, als sie auf einer Geburtstagsparty eingeladen war.",Tina hat mindestens zweimal eine alberne Geschichte erzählt.,unknown,22,aii,bii,2,neutral,twice,False,,,entailment,0.9283,0.0019,0.0698
