id,premises,target_sentence,conclusion,gold_label,item_id,context,target,brace,condition,response_option,target_inferred,target_note,role_note,google/gemma-3-12b-it_pred_label,google/gemma-3-12b-it_p_entailment,google/gemma-3-12b-it_p_neutral,google/gemma-3-12b-it_p_contradiction
24_ai_bi1_twice_pos,Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung bekommen, weil er an einem Song mitgearbeitet hat.",Thorsten hat mindestens zweimal eine nette Widmung bekommen.,entailment,24,ai,bi,1,positive,twice,False,,,entailment,0.9999,0.0,0.0001
24_ai_bi1_cannot_say_pos,Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung bekommen, weil er an einem Song mitgearbeitet hat.","Es lässt sich nicht sagen, wie oft Thorsten eine nette Widmung bekommen hat.",unknown,24,ai,bi,1,positive,cannot say,False,,,neutral,0.024,0.9655,0.0105
24_ai_bi2_once_neu,Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung bekommen, weil sie an einem Song mitgearbeitet hat.",Tina hat einmal eine nette Widmung bekommen.,entailment,24,ai,bi,2,neutral,once,False,,,entailment,1.0,0.0,0.0
24_ai_bi2_twice_neu,Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung bekommen, weil sie an einem Song mitgearbeitet hat.",Tina hat mindestens zweimal eine nette Widmung bekommen.,unknown,24,ai,bi,2,neutral,twice,False,,,entailment,1.0,0.0,0.0
24_ai_bi2_cannot_say_neu,Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung bekommen, weil sie an einem Song mitgearbeitet hat.","Es lässt sich nicht sagen, wie oft Tina eine nette Widmung bekommen hat.",unknown,24,ai,bi,2,neutral,cannot say,False,,,neutral,0.0195,0.9755,0.005
24_ai_bii1_once_neu,Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung geschrieben, weil er an einem Song mitgearbeitet hat.",Thorsten hat einmal eine nette Widmung geschrieben.,entailment,24,ai,bii,1,neutral,once,False,,,entailment,1.0,0.0,0.0
24_ai_bii1_twice_neu,Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung geschrieben, weil er an einem Song mitgearbeitet hat.",Thorsten hat mindestens zweimal eine nette Widmung geschrieben.,unknown,24,ai,bii,1,neutral,twice,False,,,entailment,0.9999,0.0,0.0001
24_ai_bii1_cannot_say_neu,Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung geschrieben, weil er an einem Song mitgearbeitet hat.","Es lässt sich nicht sagen, wie oft Thorsten eine nette Widmung geschrieben hat.",unknown,24,ai,bii,1,neutral,cannot say,False,,,neutral,0.0205,0.9748,0.0047
24_ai_bii2_once_pos,Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung geschrieben, weil sie an einem Song mitgearbeitet hat.",Tina hat einmal eine nette Widmung geschrieben.,unknown,24,ai,bii,2,positive,once,False,,,entailment,1.0,0.0,0.0
24_ai_bii2_twice_pos,Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung geschrieben, weil sie an einem Song mitgearbeitet hat.",Tina hat mindestens zweimal eine nette Widmung geschrieben.,entailment,24,ai,bii,2,positive,twice,False,,,entailment,1.0,0.0,0.0
24_ai_bii2_cannot_say_pos,Letzten Monat hat Tina Thorsten ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung geschrieben, weil sie an einem Song mitgearbeitet hat.","Es lässt sich nicht sagen, wie oft Tina eine nette Widmung geschrieben hat.",unknown,24,ai,bii,2,positive,cannot say,False,,,neutral,0.0213,0.9734,0.0053
24_aii_bi1_once_neu,Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung bekommen, weil er an einem Song mitgearbeitet hat.",Thorsten hat einmal eine nette Widmung bekommen.,entailment,24,aii,bi,1,neutral,once,False,,,entailment,1.0,0.0,0.0
24_aii_bi1_twice_neu,Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung bekommen, weil er an einem Song mitgearbeitet hat.",Thorsten hat mindestens zweimal eine nette Widmung bekommen.,unknown,24,aii,bi,1,neutral,twice,False,,,entailment,0.9999,0.0,0.0001
24_aii_bi1_cannot_say_neu,Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung bekommen, weil er an einem Song mitgearbeitet hat.","Es lässt sich nicht sagen, wie oft Thorsten eine nette Widmung bekommen hat.",unknown,24,aii,bi,1,neutral,cannot say,False,,,neutral,0.0219,0.9682,0.0098
24_aii_bi2_once_pos,Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung bekommen, weil sie an einem Song mitgearbeitet hat.",Tina hat einmal eine nette Widmung bekommen.,unknown,24,aii,bi,2,positive,once,False,,,entailment,1.0,0.0,0.0
24_aii_bi2_twice_pos,Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung bekommen, weil sie an einem Song mitgearbeitet hat.",Tina hat mindestens zweimal eine nette Widmung bekommen.,entailment,24,aii,bi,2,positive,twice,False,,,entailment,1.0,0.0,0.0
24_aii_bi2_cannot_say_pos,Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung bekommen, weil sie an einem Song mitgearbeitet hat.","Es lässt sich nicht sagen, wie oft Tina eine nette Widmung bekommen hat.",unknown,24,aii,bi,2,positive,cannot say,False,,,neutral,0.022,0.972,0.006
24_aii_bii1_once_pos,Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung geschrieben, weil er an einem Song mitgearbeitet hat.",Thorsten hat einmal eine nette Widmung geschrieben.,unknown,24,aii,bii,1,positive,once,False,,,entailment,1.0,0.0,0.0
24_aii_bii1_twice_pos,Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung geschrieben, weil er an einem Song mitgearbeitet hat.",Thorsten hat mindestens zweimal eine nette Widmung geschrieben.,entailment,24,aii,bii,1,positive,twice,False,,,entailment,1.0,0.0,0.0
24_aii_bii1_cannot_say_pos,Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Thorsten wieder eine nette Widmung geschrieben, weil er an einem Song mitgearbeitet hat.","Es lässt sich nicht sagen, wie oft Thorsten eine nette Widmung geschrieben hat.",unknown,24,aii,bii,1,positive,cannot say,False,,,neutral,0.0231,0.9687,0.0082
24_aii_bii2_once_neu,Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung geschrieben, weil sie an einem Song mitgearbeitet hat.",Tina hat einmal eine nette Widmung geschrieben.,entailment,24,aii,bii,2,neutral,once,False,,,entailment,1.0,0.0,0.0
24_aii_bii2_twice_neu,Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung geschrieben, weil sie an einem Song mitgearbeitet hat.",Tina hat mindestens zweimal eine nette Widmung geschrieben.,unknown,24,aii,bii,2,neutral,twice,False,,,entailment,1.0,0.0,0.0
24_aii_bii2_cannot_say_neu,Letzten Monat hat Thorsten Tina ein Lied gewidmet.,"Vor einer Woche hat Tina wieder eine nette Widmung geschrieben, weil sie an einem Song mitgearbeitet hat.","Es lässt sich nicht sagen, wie oft Tina eine nette Widmung geschrieben hat.",unknown,24,aii,bii,2,neutral,cannot say,False,,,neutral,0.0181,0.9785,0.0034
25_ai_bi1_once_pos,Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch gesehen, als er auf einem Comedyfestival gewesen ist.",Karl hat einmal einen lustigen Sketch gesehen.,unknown,25,ai,bi,1,positive,once,False,,,entailment,1.0,0.0,0.0
25_ai_bi1_twice_pos,Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch gesehen, als er auf einem Comedyfestival gewesen ist.",Karl hat mindestens zweimal einen lustigen Sketch gesehen.,entailment,25,ai,bi,1,positive,twice,False,,,entailment,1.0,0.0,0.0
25_ai_bi1_cannot_say_pos,Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch gesehen, als er auf einem Comedyfestival gewesen ist.","Es lässt sich nicht sagen, wie oft Karl einen lustigen Sketch gesehen hat.",unknown,25,ai,bi,1,positive,cannot say,False,,,neutral,0.0221,0.9759,0.002
25_ai_bi2_once_neu,Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch gesehen, als sie auf einem Comedyfestival gewesen ist.",Tina hat einmal einen lustigen Sketch gesehen.,entailment,25,ai,bi,2,neutral,once,False,,,entailment,0.9999,0.0,0.0001
25_ai_bi2_twice_neu,Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch gesehen, als sie auf einem Comedyfestival gewesen ist.",Tina hat mindestens zweimal einen lustigen Sketch gesehen.,unknown,25,ai,bi,2,neutral,twice,False,,,entailment,1.0,0.0,0.0
25_ai_bi2_cannot_say_neu,Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch gesehen, als sie auf einem Comedyfestival gewesen ist.","Es lässt sich nicht sagen, wie oft Tina einen lustigen Sketch gesehen hat.",unknown,25,ai,bi,2,neutral,cannot say,False,,,neutral,0.0335,0.9652,0.0013
25_ai_bii1_once_neu,Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch dargeboten, als er auf einem Comedyfestival gewesen ist.",Karl hat einmal einen lustigen Sketch dargeboten.,entailment,25,ai,bii,1,neutral,once,False,,,entailment,1.0,0.0,0.0
25_ai_bii1_twice_neu,Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch dargeboten, als er auf einem Comedyfestival gewesen ist.",Karl hat mindestens zweimal einen lustigen Sketch dargeboten.,unknown,25,ai,bii,1,neutral,twice,False,,,entailment,1.0,0.0,0.0
25_ai_bii1_cannot_say_neu,Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch dargeboten, als er auf einem Comedyfestival gewesen ist.","Es lässt sich nicht sagen, wie oft Karl einen lustigen Sketch dargeboten hat.",unknown,25,ai,bii,1,neutral,cannot say,False,,,neutral,0.0381,0.9423,0.0196
25_ai_bii2_once_pos,Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch dargeboten, als sie auf einem Comedyfestival gewesen ist.",Tina hat einmal einen lustigen Sketch dargeboten.,unknown,25,ai,bii,2,positive,once,False,,,entailment,0.9999,0.0,0.0001
25_ai_bii2_twice_pos,Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch dargeboten, als sie auf einem Comedyfestival gewesen ist.",Tina hat mindestens zweimal einen lustigen Sketch dargeboten.,entailment,25,ai,bii,2,positive,twice,False,,,entailment,1.0,0.0,0.0
25_ai_bii2_cannot_say_pos,Vor vier Wochen hat Tina vor Karl einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch dargeboten, als sie auf einem Comedyfestival gewesen ist.","Es lässt sich nicht sagen, wie oft Tina einen lustigen Sketch dargeboten hat.",unknown,25,ai,bii,2,positive,cannot say,False,,,neutral,0.1229,0.7934,0.0836
25_aii_bi1_once_neu,Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch gesehen, als er auf einem Comedyfestival gewesen ist.",Karl hat einmal einen lustigen Sketch gesehen.,entailment,25,aii,bi,1,neutral,once,False,,,entailment,0.9999,0.0,0.0001
25_aii_bi1_twice_neu,Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch gesehen, als er auf einem Comedyfestival gewesen ist.",Karl hat mindestens zweimal einen lustigen Sketch gesehen.,unknown,25,aii,bi,1,neutral,twice,False,,,entailment,1.0,0.0,0.0
25_aii_bi1_cannot_say_neu,Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch gesehen, als er auf einem Comedyfestival gewesen ist.","Es lässt sich nicht sagen, wie oft Karl einen lustigen Sketch gesehen hat.",unknown,25,aii,bi,1,neutral,cannot say,False,,,neutral,0.0297,0.9692,0.0011
25_aii_bi2_once_pos,Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch gesehen, als sie auf einem Comedyfestival gewesen ist.",Tina hat einmal einen lustigen Sketch gesehen.,unknown,25,aii,bi,2,positive,once,False,,,entailment,1.0,0.0,0.0
25_aii_bi2_twice_pos,Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch gesehen, als sie auf einem Comedyfestival gewesen ist.",Tina hat mindestens zweimal einen lustigen Sketch gesehen.,entailment,25,aii,bi,2,positive,twice,False,,,entailment,1.0,0.0,0.0
25_aii_bi2_cannot_say_pos,Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch gesehen, als sie auf einem Comedyfestival gewesen ist.","Es lässt sich nicht sagen, wie oft Tina einen lustigen Sketch gesehen hat.",unknown,25,aii,bi,2,positive,cannot say,False,,,neutral,0.0309,0.9662,0.003
25_aii_bii1_once_pos,Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch dargeboten, als er auf einem Comedyfestival gewesen ist.",Karl hat einmal einen lustigen Sketch dargeboten.,unknown,25,aii,bii,1,positive,once,False,,,entailment,1.0,0.0,0.0
25_aii_bii1_twice_pos,Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch dargeboten, als er auf einem Comedyfestival gewesen ist.",Karl hat mindestens zweimal einen lustigen Sketch dargeboten.,entailment,25,aii,bii,1,positive,twice,False,,,entailment,1.0,0.0,0.0
25_aii_bii1_cannot_say_pos,Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Karl wieder einen lustigen Sketch dargeboten, als er auf einem Comedyfestival gewesen ist.","Es lässt sich nicht sagen, wie oft Karl einen lustigen Sketch dargeboten hat.",unknown,25,aii,bii,1,positive,cannot say,False,,,neutral,0.0881,0.8579,0.054
25_aii_bii2_once_neu,Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch dargeboten, als sie auf einem Comedyfestival gewesen ist.",Tina hat einmal einen lustigen Sketch dargeboten.,entailment,25,aii,bii,2,neutral,once,False,,,entailment,1.0,0.0,0.0
25_aii_bii2_twice_neu,Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch dargeboten, als sie auf einem Comedyfestival gewesen ist.",Tina hat mindestens zweimal einen lustigen Sketch dargeboten.,unknown,25,aii,bii,2,neutral,twice,False,,,entailment,1.0,0.0,0.0
25_aii_bii2_cannot_say_neu,Vor vier Wochen hat Karl vor Tina einen lustigen Sketch aufgeführt.,"Vor zwei Wochen hat Tina wieder einen lustigen Sketch dargeboten, als sie auf einem Comedyfestival gewesen ist.","Es lässt sich nicht sagen, wie oft Tina einen lustigen Sketch dargeboten hat.",unknown,25,aii,bii,2,neutral,cannot say,False,,,neutral,0.0354,0.9515,0.0132
26_ai_bi1_once_pos,Vorletzten Monat hat Sabine Tina eine neue Gitarrensaite besorgt.,"Vor drei Tagen hat Tina wieder eine neue Gitarrensaite erhalten, als sie mit einem Freund einkaufen war.",Tina hat einmal eine neue Gitarrensaite erhalten.,unknown,26,ai,bi,1,positive,once,False,,,entailment,0.9998,0.0,0.0002
26_ai_bi1_twice_pos,Vorletzten Monat hat Sabine Tina eine neue Gitarrensaite besorgt.,"Vor drei Tagen hat Tina wieder eine neue Gitarrensaite erhalten, als sie mit einem Freund einkaufen war.",Tina hat mindestens zweimal eine neue Gitarrensaite erhalten.,entailment,26,ai,bi,1,positive,twice,False,,,entailment,1.0,0.0,0.0
26_ai_bi1_cannot_say_pos,Vorletzten Monat hat Sabine Tina eine neue Gitarrensaite besorgt.,"Vor drei Tagen hat Tina wieder eine neue Gitarrensaite erhalten, als sie mit einem Freund einkaufen war.","Es lässt sich nicht sagen, wie oft Tina eine neue Gitarrensaite erhalten hat.",unknown,26,ai,bi,1,positive,cannot say,False,,,neutral,0.0599,0.9224,0.0177
26_ai_bi2_once_neu,Vorletzten Monat hat Sabine Tina eine neue Gitarrensaite besorgt.,"Vor drei Tagen hat Sabine wieder eine neue Gitarrensaite erhalten, als sie mit einem Freund einkaufen war.",Sabine hat einmal eine neue Gitarrensaite erhalten.,entailment,26,ai,bi,2,neutral,once,False,,,entailment,0.998,0.0,0.002
26_ai_bi2_twice_neu,Vorletzten Monat hat Sabine Tina eine neue Gitarrensaite besorgt.,"Vor drei Tagen hat Sabine wieder eine neue Gitarrensaite erhalten, als sie mit einem Freund einkaufen war.",Sabine hat mindestens zweimal eine neue Gitarrensaite erhalten.,unknown,26,ai,bi,2,neutral,twice,False,,,entailment,1.0,0.0,0.0
26_ai_bi2_cannot_say_neu,Vorletzten Monat hat Sabine Tina eine neue Gitarrensaite besorgt.,"Vor drei Tagen hat Sabine wieder eine neue Gitarrensaite erhalten, als sie mit einem Freund einkaufen war.","Es lässt sich nicht sagen, wie oft Sabine eine neue Gitarrensaite erhalten hat.",unknown,26,ai,bi,2,neutral,cannot say,False,,,neutral,0.0435,0.9495,0.007
26_ai_bii1_once_neu,Vorletzten Monat hat Sabine Tina eine neue Gitarrensaite besorgt.,"Vor drei Tagen hat Tina wieder eine neue Gitarrensaite gekauft, als sie mit einem Freund einkaufen war.",Tina hat einmal eine neue Gitarrensaite gekauft.,entailment,26,ai,bii,1,neutral,once,False,,,entailment,0.9999,0.0,0.0001
26_ai_bii1_twice_neu,Vorletzten Monat hat Sabine Tina eine neue Gitarrensaite besorgt.,"Vor drei Tagen hat Tina wieder eine neue Gitarrensaite gekauft, als sie mit einem Freund einkaufen war.",Tina hat mindestens zweimal eine neue Gitarrensaite gekauft.,unknown,26,ai,bii,1,neutral,twice,False,,,entailment,1.0,0.0,0.0
26_ai_bii1_cannot_say_neu,Vorletzten Monat hat Sabine Tina eine neue Gitarrensaite besorgt.,"Vor drei Tagen hat Tina wieder eine neue Gitarrensaite gekauft, als sie mit einem Freund einkaufen war.","Es lässt sich nicht sagen, wie oft Tina eine neue Gitarrensaite gekauft hat.",unknown,26,ai,bii,1,neutral,cannot say,False,,,neutral,0.0469,0.9426,0.0105
